,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
30,0.14626552,0.49021846,0.8343485,0.08612153,0.16056363,0.20757148,0.47535336,0.14343102,0.4046176,0.28049913,0.49523327,0.070286214,0.6421185,0.08607082,0.050906003,0.6390961,0.65178746,0.08681436,0.049082667,0.62382495,0.21024142,0.15287568,0.17330697,0.5872174,0.1781673,0.1960604,0.35964653,0.17125931,0.7665396,0.093372285,1.0,0.10378259,0.18286511,0.23360768,0.75564003,0.0672894,-0.116156936,0.3201516,0.19942245,0.57775235,0.10458315,0.3809095,0.01296841,0.18543756,0.20757078,0.74085426,0.40128574,-0.19406338,0.5191964,0.28874376,0.001606446,0.37380815,0.43853363,0.24834067,0.72983235,0.44266298,0.13236083,0.08943036,0.30427325,0.9140226,0.6170596,0.25097737,0.39384592,0.23009787
31,0.78781605,0.36111328,0.08937595,0.46625802,0.45369273,0.55413824,0.4669216,0.14680432,0.71896994,0.47004864,0.5146212,0.4168591,0.16254869,0.7139364,0.38583222,0.26422653,0.4597868,0.49826077,0.054281715,0.21557069,0.3970435,0.27498287,0.49194968,0.037734322,0.22471125,0.15330115,0.59390444,0.31887603,0.18857895,0.31019473,0.10378259,1.0,0.29286003,0.10722244,0.2927264,0.76914185,0.15794055,0.81767017,0.5325451,0.53679824,0.22754999,0.2584683,0.3116613,0.27330974,0.1592435,-0.013525276,0.4580045,0.6052336,0.34769204,0.45467883,0.800551,0.7527781,0.26203847,0.72615373,0.16888659,0.60683864,0.77501047,0.60291076,0.6794214,0.1130028,0.4705046,0.77330095,0.3003335,0.56179994
32,0.34313443,0.6024333,0.08792864,0.30569538,0.46599624,0.3158749,0.2985191,0.5698122,0.45928818,0.79036945,0.42895877,0.58936924,0.18628085,0.38280588,0.3071168,0.3046756,0.36654022,0.56682426,0.46471143,0.2760874,0.49467117,0.30428532,0.45649308,0.14484678,0.5126975,0.64189094,0.5366403,0.66250354,0.15414318,0.29496342,0.18286511,0.29286003,1.0,0.5919363,0.39322722,0.07159574,0.48374024,0.39645806,0.34592733,0.54795355,0.34154603,0.37814164,0.6425038,0.7051945,0.5653868,0.022052033,0.54568434,0.19153374,0.37027013,0.579462,0.33523452,0.23292908,0.31682098,0.45167035,0.2508465,0.20606823,0.5307911,0.5318371,0.14141746,0.1788311,0.23950198,0.28578034,0.51804215,0.5365548
33,0.1761086,0.5873397,0.0841303,0.15619308,0.35657358,0.26783645,0.26507425,0.69449216,0.22396311,0.63950264,0.2205012,0.5757293,0.23355852,0.12751313,0.100426234,0.11905963,0.25815824,0.2704936,0.62429583,0.37308016,0.5226873,0.16678071,0.45901087,0.15486018,0.6774014,0.799357,0.19362967,0.6870464,0.10765875,0.32229033,0.23360768,0.10722244,0.5919363,1.0,0.29160297,0.09525522,0.62781364,0.22126222,0.31185672,0.48724002,0.29151788,0.42513937,0.587584,0.6967112,0.6972944,0.05422975,0.52313673,0.18328016,0.2608779,0.539694,0.22083162,0.11805353,0.27385473,0.19505364,0.21938984,0.02694741,0.1924762,0.44293287,0.032101147,0.2039324,0.12840953,0.13910748,0.5634349,0.41748866
34,0.28753144,0.67931026,0.6082457,0.2618864,0.42271206,0.3633296,0.5488277,0.34118903,0.5507293,0.41508362,0.57920057,0.26201394,0.61700344,0.30426773,0.18852882,0.6184033,0.6331589,0.35653082,0.20794554,0.65842026,0.42550442,0.37835234,0.33702832,0.48074043,0.30636054,0.35341302,0.55785936,0.35103565,0.60942507,0.20533031,0.75564003,0.29272637,0.39322722,0.29160297,1.0,0.1560636,0.099668436,0.40748024,0.30446184,0.6108239,0.20545876,0.48487243,0.29195246,0.3561326,0.37412518,0.50646955,0.5521157,0.012811714,0.56077063,0.37435153,0.231529,0.39153054,0.6053623,0.46210366,0.66716826,0.49804807,0.36680782,0.2483614,0.33000192,0.73546547,0.565331,0.33728942,0.4868338,0.41631982
35,0.772037,0.2667405,0.035662346,0.49351916,0.39282927,0.4559457,0.45955554,0.1457525,0.5352767,0.26586428,0.31020695,0.4222473,0.23864764,0.65485567,0.28809294,0.1546731,0.25573155,0.2467878,0.090536915,0.2698919,0.3509899,0.14183569,0.45320824,0.081073664,0.25215855,0.101465166,0.3263544,0.22199228,0.1225301,0.4431387,0.0672894,0.76914185,0.071595736,0.09525522,0.1560636,1.0,0.22333859,0.58624166,0.6310895,0.33997568,0.17119375,0.29381648,0.22663327,0.16338943,0.10056301,0.044678614,0.41685244,0.7575578,0.23188345,0.25265273,0.7876371,0.640996,0.23014311,0.6013524,0.11412357,0.52147675,0.5706076,0.60454863,0.616264,0.12277665,0.3284439,0.66191846,0.21905199,0.5106983
36,0.19060898,0.48496997,-0.27113056,0.23296823,0.48318818,0.4165409,0.31007674,0.65736103,0.16771078,0.43165284,0.03431032,0.521565,0.053835608,0.20930806,0.2214262,-0.10767912,0.06826343,0.30590433,0.6407307,0.24502355,0.5410507,0.19815211,0.5520476,-0.05410459,0.67372394,0.75310487,0.18690789,0.56323844,-0.22372468,0.3722641,-0.116156936,0.15794054,0.48374024,0.6278136,0.099668436,0.22333859,1.0,0.1761782,0.35837913,0.23006009,0.29467997,0.37360886,0.7023338,0.53367823,0.5388496,-0.2825179,0.44341898,0.5400981,0.12619276,0.32887125,0.42016894,0.012090813,0.18502267,0.29762343,0.011061064,-0.029782219,0.2660082,0.546993,-0.06207134,-0.109852396,-0.06692403,0.14092186,0.3804651,0.45147592
37,0.7163701,0.43702516,0.28662214,0.3974457,0.375259,0.63672143,0.5643766,0.21408354,0.7242694,0.6015371,0.5471805,0.45308337,0.24847713,0.55897766,0.3626767,0.4045771,0.6521221,0.45081934,0.060842093,0.28530243,0.40502584,0.23279227,0.5537043,0.18887603,0.27113754,0.23960216,0.6258724,0.36135703,0.33560222,0.32261968,0.3201516,0.81767017,0.39645806,0.22126222,0.40748024,0.58624166,0.1761782,1.0,0.5282768,0.6910488,0.25420487,0.32867596,0.34863177,0.3241267,0.24623954,0.17138976,0.52843946,0.45270866,0.53132564,0.64108014,0.6756617,0.8291494,0.29437968,0.65883416,0.32024276,0.6247159,0.71123254,0.5819908,0.6518765,0.31272092,0.6600856,0.7805603,0.46378046,0.596607
38,0.7670344,0.3908108,0.16485019,0.71718,0.40965602,0.45292798,0.518279,0.29920048,0.56516314,0.4051281,0.424703,0.4438683,0.32442278,0.68009335,0.36629137,0.31426138,0.3872677,0.3813127,0.23853643,0.3674421,0.39557293,0.2985077,0.6473883,0.20530497,0.41431567,0.38708565,0.37032977,0.524103,0.22952221,0.8149269,0.19942245,0.5325451,0.34592733,0.31185672,0.3044618,0.6310895,0.35837913,0.5282768,1.0,0.34350774,0.33149305,0.41573176,0.50483835,0.4420664,0.30126435,0.16329189,0.52996135,0.5442712,0.31371084,0.27600232,0.6113439,0.51652366,0.29887885,0.5878698,0.23911247,0.337246,0.5349211,0.66552454,0.6099435,0.2466421,0.43402296,0.71261233,0.416407,0.6538009
39,0.43471712,0.6376842,0.55041504,0.15589343,0.3816255,0.5793919,0.5719521,0.38756558,0.71715206,0.69233316,0.6882895,0.3773871,0.44663832,0.3562807,0.21582527,0.55651975,0.79184836,0.44551614,0.2145451,0.49400574,0.46293035,0.24985048,0.49341804,0.43051124,0.377392,0.46058267,0.70424736,0.45455495,0.6014655,0.15173733,0.57775235,0.53679824,0.5479536,0.48724005,0.6108239,0.33997568,0.23006009,0.6910488,0.34350774,1.0,0.22344694,0.45020285,0.31850305,0.48841792,0.41416216,0.41543394,0.60659206,0.18871313,0.65969557,0.65637046,0.49083546,0.6640883,0.39726326,0.57847136,0.53675604,0.624739,0.6231166,0.5114519,0.428782,0.5507381,0.66363657,0.57512605,0.52202106,0.52070266
40,0.3403911,0.41256538,0.110194094,0.28004456,0.3162733,0.22021769,0.46630454,0.44299152,0.28654122,0.3021323,0.32841557,0.39765975,0.2551702,0.30158788,0.53829366,0.28033745,0.18685688,0.3154146,0.6224353,0.3008701,0.3292148,0.4301842,0.15830937,0.23702385,0.46208182,0.31976566,0.30047837,0.5509567,0.19265155,0.2845782,0.10458315,0.22754999,0.34154603,0.29151788,0.20545876,0.17119375,0.29468,0.25420487,0.33149305,0.22344694,1.0,0.44150367,0.3794366,0.4703876,0.44793013,0.12599905,0.41049474,0.19632807,0.41045913,0.11038415,0.2693053,0.18512921,0.3376208,0.29868585,0.23822291,0.24841218,0.29469123,0.21616893,0.18568069,0.11580432,0.22967105,0.21950914,0.6655068,0.3723816
41,0.3359553,0.5775751,0.28344402,0.27680412,0.41246694,0.32848904,0.6338513,0.5009776,0.38137478,0.3603605,0.35049728,0.47716603,0.6883167,0.3088458,0.18238388,0.5977641,0.3141644,0.13479099,0.4627856,0.7396136,0.43298763,0.16451186,0.2810795,0.6435921,0.5379185,0.38500828,0.42974272,0.5204189,0.38784277,0.29411072,0.3809095,0.2584683,0.37814164,0.42513934,0.48487243,0.29381645,0.37360886,0.32867593,0.4157318,0.45020285,0.4415037,1.0,0.3739941,0.36891326,0.44831663,0.4247267,0.48052177,0.23499788,0.5817119,0.27635708,0.37153667,0.35701135,0.5269403,0.45614144,0.5868104,0.50306576,0.3608975,0.32270575,0.24573338,0.4585569,0.35800678,0.2464709,0.69055384,0.4274044
42,0.41522482,0.5419924,-0.10035128,0.49220434,0.66504157,0.3758212,0.33935905,0.55579984,0.31000018,0.5288557,0.2261973,0.6029654,0.09826313,0.45167226,0.33755884,0.11395157,0.20624968,0.5676319,0.54518837,0.2941395,0.53596795,0.38169938,0.63616776,0.046325766,0.59747255,0.70577127,0.4595448,0.66066056,-0.048350226,0.5688265,0.01296841,0.3116613,0.6425038,0.58758396,0.2919525,0.22663325,0.70233387,0.34863177,0.50483835,0.31850305,0.3794366,0.3739941,1.0,0.59815645,0.52763826,-0.1348923,0.56528085,0.5069434,0.27810544,0.4205146,0.46446416,0.11620267,0.4244725,0.53530896,0.14839758,0.16249737,0.4649554,0.66483206,0.07098975,-0.0074861823,0.034519736,0.24767469,0.5037951,0.5521919
43,0.36184332,0.6087522,0.15475309,0.3023492,0.41399848,0.26453942,0.33116817,0.608255,0.49814287,0.68719643,0.553468,0.5313876,0.2230753,0.37235695,0.43521702,0.21661423,0.3317082,0.6024304,0.61404455,0.3318084,0.61489296,0.45874688,0.4771549,0.13079907,0.5587028,0.72608906,0.4065405,0.845221,0.25754803,0.36398375,0.18543756,0.27330974,0.7051945,0.6967111,0.3561326,0.16338941,0.53367823,0.3241267,0.44206643,0.48841792,0.4703876,0.36891326,0.59815645,1.0,0.59587777,0.08180962,0.5958299,0.22012588,0.31566536,0.4042352,0.361122,0.25540197,0.29586095,0.42792165,0.19270176,0.18045211,0.45481086,0.5038243,0.16389754,0.18179606,0.21358967,0.31719124,0.54380774,0.5833191
44,0.21366304,0.57944787,0.092649594,0.21256234,0.33749267,0.3220171,0.27446082,0.7795553,0.24499263,0.57175386,0.25674886,0.53862435,0.19397235,0.17298183,0.20990928,0.18473913,0.2682195,0.26926714,0.6186564,0.32679304,0.48667824,0.16056764,0.34747872,0.10415578,0.6884663,0.6464011,0.23225886,0.65139717,0.120731786,0.28767818,0.20757078,0.1592435,0.5653868,0.6972944,0.37412518,0.10056301,0.5388496,0.24623954,0.30126435,0.41416216,0.4479301,0.44831663,0.52763826,0.5958777,1.0,0.04803074,0.45423132,0.14591716,0.26572564,0.47679362,0.2301628,0.14567408,0.30566403,0.21928817,0.22151576,0.05222514,0.20691863,0.35588607,0.110463835,0.18079118,0.21321097,0.18395236,0.59251267,0.3793567
45,0.09879421,0.24155755,0.8590752,0.03934296,-0.01080961,-1.1156451e-05,0.37945026,0.010255676,0.2862384,0.08828806,0.44161868,0.0197409,0.69406533,0.050509408,0.06848553,0.67525125,0.47452167,-0.017872961,-0.025565673,0.54889905,0.036753807,0.12148138,-0.030235812,0.7795634,-0.003859895,-0.011971697,0.3066177,0.08385606,0.8378522,0.07759706,0.74085426,-0.013525276,0.022052033,0.05422975,0.50646955,0.044678614,-0.28251788,0.17138976,0.16329189,0.41543394,0.12599905,0.42472667,-0.1348923,0.08180962,0.04803074,1.0,0.24787542,-0.24213065,0.5073131,0.04860568,-0.073313,0.3188699,0.34439388,0.18578401,0.65043795,0.47183475,0.10220788,0.010581403,0.21572481,0.78229207,0.50563204,0.130191,0.34937215,0.1274949
46,0.5096027,0.72603554,0.30389243,0.4881973,0.59108764,0.49410653,0.6220683,0.4906949,0.65142864,0.57973933,0.57959676,0.5553097,0.4064349,0.5010884,0.42257434,0.42519683,0.52564895,0.5565183,0.4506196,0.4928764,0.65597206,0.47241518,0.5927699,0.29498526,0.5756701,0.58050495,0.56212896,0.5878467,0.38051787,0.44889158,0.40128577,0.45800453,0.54568434,0.5231368,0.5521157,0.41685244,0.44341898,0.5284395,0.5299613,0.606592,0.41049471,0.48052177,0.56528085,0.59582996,0.45423132,0.24787544,1.0,0.43472788,0.56153476,0.487336,0.52939177,0.42396772,0.57216376,0.556805,0.38726163,0.44952908,0.55589986,0.579356,0.3422184,0.4049965,0.44746977,0.44332653,0.5745418,0.6786494
47,0.5852636,0.27405238,-0.2698256,0.44978943,0.55198115,0.48070893,0.3614579,0.277972,0.34296286,0.27911997,0.11999181,0.53589565,0.046182007,0.5325693,0.30834594,-0.06290544,0.07171179,0.341272,0.25720888,0.15073173,0.4311496,0.19222675,0.58172804,-0.06510527,0.33783376,0.30723047,0.32305032,0.26816657,-0.1701523,0.4896296,-0.1940634,0.6052336,0.19153374,0.18328016,0.012811715,0.7575578,0.54009813,0.45270866,0.5442712,0.18871313,0.19632807,0.23499787,0.5069434,0.22012588,0.14591716,-0.24213065,0.43472785,1.0,0.1508523,0.23841661,0.7936777,0.34846985,0.20405017,0.55183864,-0.05121742,0.31371874,0.54302406,0.70640606,0.25895286,-0.1513354,0.019958658,0.4458921,0.19316979,0.4971919
48,0.35597208,0.55374223,0.5023244,0.18428555,0.33987418,0.49184498,0.7211718,0.24778424,0.5652646,0.4528041,0.5573052,0.38694406,0.50875664,0.3051013,0.2513519,0.72775465,0.5955675,0.30651212,0.24102563,0.51991284,0.3532201,0.26556256,0.29137397,0.5874784,0.3286907,0.23168552,0.6658813,0.36394334,0.57905716,0.14808573,0.5191964,0.34769204,0.37027013,0.2608779,0.56077063,0.23188345,0.12619276,0.53132564,0.31371084,0.6596955,0.41045913,0.5817119,0.27810547,0.31566533,0.26572567,0.5073131,0.56153476,0.1508523,1.0,0.3999915,0.41298956,0.5435726,0.44261298,0.47653702,0.6091231,0.69010484,0.51724166,0.26698753,0.31523988,0.5187644,0.58904976,0.39757723,0.6179506,0.4053732
49,0.35514602,0.53990436,0.1448845,0.18217537,0.32992384,0.4978306,0.35190818,0.41990635,0.46289462,0.8142286,0.3432513,0.5300466,0.15710476,0.27721903,0.09587313,0.2708332,0.49482757,0.32619673,0.19400167,0.22903821,0.43143526,0.11193581,0.49640745,0.08967844,0.3934159,0.44542047,0.43145916,0.37009752,0.18338265,0.19504648,0.2887438,0.45467883,0.57946205,0.5396941,0.37435153,0.25265273,0.32887122,0.6410801,0.2760023,0.65637046,0.11038416,0.27635708,0.4205146,0.4042352,0.4767936,0.04860568,0.48733598,0.23841663,0.3999915,1.0,0.3952035,0.46636412,0.21165235,0.37234524,0.26507223,0.295255,0.43258327,0.44394654,0.3154808,0.25091213,0.4148168,0.42652407,0.52646774,0.4448077
50,0.71788055,0.42881808,-0.040760472,0.42034808,0.53815776,0.6555703,0.5434076,0.28035152,0.665954,0.4830087,0.4535051,0.51318455,0.21340658,0.6538594,0.3556678,0.2244106,0.3757256,0.4863118,0.23203164,0.28223675,0.49582192,0.24835871,0.61014867,0.07263523,0.36757094,0.3126848,0.5853985,0.4383719,0.09544538,0.40666854,0.001606446,0.800551,0.33523452,0.22083162,0.23152901,0.7876371,0.4201689,0.6756617,0.6113439,0.49083546,0.2693053,0.37153667,0.46446413,0.36112204,0.23016278,-0.073313,0.52939177,0.7936777,0.41298956,0.3952035,1.0,0.6514367,0.24003619,0.717254,0.18103458,0.5238815,0.77732015,0.73629326,0.48065192,0.029951952,0.34187958,0.71671504,0.35217527,0.63707364
51,0.69077504,0.33873162,0.387174,0.29146624,0.20917125,0.58213305,0.5377079,0.099146694,0.7255787,0.47300613,0.5705949,0.34296653,0.36243758,0.5083544,0.24540065,0.47621906,0.64332855,0.29927257,-0.007271758,0.34881884,0.30103096,0.13132143,0.4294829,0.28388217,0.20169328,0.097115606,0.5573721,0.29224354,0.43996376,0.2633924,0.37380815,0.7527781,0.23292908,0.11805353,0.39153057,0.640996,0.012090813,0.8291494,0.51652366,0.6640883,0.18512921,0.35701138,0.11620267,0.25540197,0.14567408,0.3188699,0.42396772,0.34846985,0.5435726,0.46636412,0.6514367,1.0,0.23389205,0.609447,0.35480702,0.70040786,0.6698365,0.47159258,0.6679557,0.3854308,0.7204067,0.8008717,0.39710253,0.5506869
52,0.3664537,0.51131654,0.32197127,0.47163227,0.6208472,0.18941149,0.47128052,0.36484602,0.3281822,0.25697523,0.35780486,0.3402459,0.49789488,0.4266751,0.25563592,0.4317389,0.2910581,0.35224116,0.38138482,0.6125,0.32332277,0.39704746,0.26059252,0.43272826,0.38804573,0.31168336,0.45357373,0.30100995,0.37098923,0.33431435,0.4385336,0.26203847,0.316821,0.27385473,0.6053623,0.23014311,0.18502268,0.29437965,0.29887885,0.39726326,0.33762082,0.5269403,0.4244725,0.29586098,0.30566403,0.34439388,0.5721637,0.20405015,0.44261298,0.21165235,0.24003619,0.23389205,1.0,0.49617177,0.4706931,0.518002,0.33061787,0.3053274,0.24327804,0.46316803,0.24685375,0.11810423,0.47489986,0.394741
53,0.6845963,0.53445536,0.25463513,0.5131603,0.6318831,0.516407,0.55935234,0.2598729,0.7267252,0.4722274,0.6473866,0.42733997,0.40514734,0.7589725,0.48183313,0.4234054,0.49125946,0.6698828,0.23265915,0.44548258,0.5025942,0.43578222,0.57364035,0.30557737,0.32535362,0.3608139,0.7625957,0.4254715,0.38089398,0.40873137,0.24834067,0.72615373,0.45167035,0.19505364,0.4621037,0.60135245,0.29762343,0.65883416,0.5878698,0.57847136,0.29868585,0.45614144,0.53530896,0.42792165,0.21928816,0.18578401,0.55680496,0.55183864,0.47653702,0.37234524,0.717254,0.609447,0.49617177,1.0,0.39228186,0.6670965,0.81094724,0.68080467,0.4923768,0.26850724,0.41467854,0.6077943,0.41558322,0.65264195
54,0.19949037,0.58836836,0.65420973,0.13758275,0.3452595,0.31603336,0.5510316,0.18411246,0.43887118,0.2931442,0.52216333,0.16341451,0.7703245,0.21619357,0.087260455,0.7526981,0.5758253,0.16846454,0.16287656,0.7373469,0.27384573,0.16559489,0.22020704,0.73085797,0.24415217,0.2049268,0.5312076,0.25942042,0.7148127,0.14696865,0.72983235,0.16888659,0.2508465,0.21938984,0.66716826,0.11412357,0.011061064,0.32024276,0.23911247,0.53675604,0.23822291,0.5868104,0.14839758,0.19270176,0.22151576,0.65043795,0.38726163,-0.05121742,0.6091231,0.26507223,0.18103458,0.35480702,0.4706931,0.39228186,1.0,0.5281768,0.30836126,0.18270592,0.24958073,0.7421025,0.5520693,0.2746675,0.5100275,0.2842317
55,0.5322572,0.4175412,0.47016984,0.28306812,0.4123649,0.41233194,0.59567297,0.084304444,0.6216164,0.3259724,0.5616194,0.3054916,0.5156254,0.47629198,0.27158752,0.6498993,0.5288743,0.31641197,0.04205188,0.5460991,0.31067333,0.25982055,0.2778864,0.5828165,0.16129042,0.050939426,0.71563905,0.2008769,0.5755408,0.17603505,0.44266298,0.6068387,0.20606823,0.026947413,0.49804807,0.52147675,-0.029782219,0.6247159,0.33724597,0.624739,0.24841219,0.50306576,0.16249739,0.1804521,0.05222514,0.47183478,0.44952908,0.31371877,0.6901049,0.295255,0.5238815,0.7004078,0.518002,0.6670965,0.5281768,1.0,0.6586212,0.3534797,0.4536554,0.47436354,0.5430546,0.4901078,0.41033134,0.41530463
56,0.67036015,0.46834406,0.1717352,0.44536856,0.5471971,0.537067,0.4871335,0.2268756,0.78825873,0.5722396,0.6983637,0.4787649,0.30220821,0.70930713,0.46431485,0.43821335,0.49913213,0.7088107,0.18903603,0.3248579,0.46220428,0.40254712,0.5381215,0.2492005,0.28775835,0.31254417,0.8299818,0.4678979,0.34346846,0.33562374,0.13236083,0.77501047,0.5307911,0.1924762,0.36680782,0.57060754,0.2660082,0.71123254,0.5349211,0.6231166,0.29469123,0.3608975,0.4649554,0.45481086,0.20691863,0.10220788,0.5558999,0.54302406,0.51724166,0.4325833,0.77732015,0.6698365,0.33061787,0.81094724,0.30836126,0.65862125,1.0,0.65994513,0.44941652,0.15817797,0.41690907,0.67865163,0.41415107,0.64619297
57,0.64635986,0.44317845,0.05232355,0.49797487,0.5990767,0.5611946,0.41066754,0.4065272,0.5337855,0.549479,0.38680828,0.5209755,0.19691962,0.5930108,0.35309988,0.1503236,0.42793393,0.56648207,0.32168657,0.31417653,0.48677695,0.26531193,0.7653426,0.1072283,0.4712034,0.59237564,0.53350747,0.52149963,0.11458092,0.60363,0.08943036,0.6029108,0.53183705,0.44293287,0.2483614,0.60454863,0.546993,0.5819907,0.6655245,0.5114519,0.21616894,0.32270572,0.664832,0.5038243,0.35588607,0.010581402,0.579356,0.706406,0.26698753,0.44394654,0.7362933,0.4715926,0.30532736,0.68080467,0.18270592,0.3534797,0.65994513,1.0,0.33669522,0.094398186,0.27949044,0.58120716,0.34868422,0.6670938
58,0.74326247,0.2593023,0.28733703,0.5302801,0.18151091,0.43674657,0.5224338,0.01139238,0.60613865,0.32783264,0.43922958,0.17438923,0.24341865,0.60431343,0.2568324,0.38299942,0.49870628,0.20023161,-0.099871255,0.2369846,0.18394177,0.19126855,0.30021605,0.121604525,0.12963533,-0.015942097,0.33599716,0.19997686,0.3177314,0.36425325,0.30427325,0.6794214,0.14141746,0.032101147,0.33000192,0.61626405,-0.062071342,0.6518765,0.6099435,0.42878202,0.18568069,0.24573338,0.07098975,0.16389754,0.110463835,0.21572481,0.34221837,0.25895286,0.31523988,0.3154808,0.48065192,0.6679557,0.24327804,0.4923768,0.24958073,0.4536554,0.44941652,0.3366952,1.0,0.32154435,0.670492,0.7573605,0.2640776,0.43578857
59,0.19044638,0.47344244,0.8308369,0.12283079,0.16222246,0.17942187,0.5038542,0.17537041,0.41653916,0.28167862,0.50444543,0.111991115,0.7401028,0.14280102,0.047342002,0.667537,0.6028525,0.06071847,0.07497726,0.678527,0.188463,0.13549165,0.1395587,0.6534498,0.19210188,0.17066884,0.35064426,0.1743557,0.7914163,0.13326643,0.9140227,0.1130028,0.1788311,0.20393239,0.73546547,0.12277665,-0.109852396,0.31272095,0.2466421,0.55073816,0.11580432,0.4585569,-0.007486182,0.18179606,0.18079118,0.78229207,0.4049965,-0.1513354,0.5187644,0.25091213,0.02995195,0.38543084,0.463168,0.26850724,0.7421025,0.47436354,0.15817799,0.094398186,0.32154435,1.0,0.6044059,0.2533594,0.41469067,0.25234833
60,0.4535582,0.46114063,0.6091432,0.24662645,0.14034462,0.57634485,0.6423441,0.10730015,0.67370945,0.41208684,0.592037,0.12174378,0.4546619,0.33260727,0.19775048,0.6438709,0.81288767,0.19908859,-0.0061018774,0.40974766,0.26631674,0.1957191,0.37040493,0.38723537,0.19759905,0.13690539,0.50188226,0.24581797,0.60739106,0.22303419,0.61705965,0.4705046,0.23950197,0.12840953,0.565331,0.3284439,-0.06692403,0.6600856,0.434023,0.66363657,0.22967105,0.3580068,0.034519736,0.21358967,0.21321097,0.50563204,0.44746977,0.01995866,0.5890497,0.4148168,0.3418796,0.7204067,0.24685375,0.41467854,0.5520693,0.5430546,0.41690904,0.27949044,0.67049205,0.6044058,1.0,0.68917876,0.4348613,0.44123486
61,0.76477134,0.3548662,0.25283825,0.47172403,0.29050457,0.6722507,0.5465436,0.10455436,0.7784806,0.470919,0.5885942,0.27752843,0.22752342,0.6205612,0.31972596,0.38199332,0.65720147,0.40068415,-0.02101867,0.24705677,0.3403132,0.20546557,0.5862461,0.11947999,0.22764613,0.19647583,0.5377081,0.39214653,0.3212135,0.44908673,0.25097737,0.77330095,0.28578034,0.13910748,0.33728942,0.66191846,0.14092186,0.7805603,0.7126123,0.57512605,0.21950915,0.2464709,0.24767469,0.31719124,0.18395236,0.130191,0.44332653,0.4458921,0.39757723,0.42652407,0.71671504,0.8008717,0.11810422,0.6077942,0.2746675,0.4901078,0.6786517,0.58120716,0.7573605,0.2533594,0.68917876,1.0,0.32965717,0.6351241
62,0.39422604,0.6444087,0.30430743,0.29988483,0.38793936,0.37366596,0.6071749,0.54097706,0.43909374,0.62116605,0.4231967,0.6436154,0.53053,0.31473285,0.33382875,0.530496,0.42847887,0.29281837,0.5758769,0.5854827,0.5044615,0.27374154,0.33228695,0.4728771,0.6040891,0.4791764,0.47564667,0.64874333,0.38080636,0.33110684,0.3938459,0.30033353,0.51804215,0.56343496,0.4868338,0.21905199,0.3804651,0.46378043,0.416407,0.52202106,0.6655067,0.6905538,0.5037951,0.54380774,0.59251267,0.34937215,0.5745418,0.19316979,0.6179506,0.52646774,0.35217527,0.39710253,0.47489986,0.4155832,0.5100275,0.41033134,0.41415104,0.34868422,0.2640776,0.41469067,0.4348613,0.32965717,1.0,0.5230075
63,0.63162476,0.57374096,0.178271,0.51971984,0.4970604,0.5509124,0.5308709,0.39273682,0.6891411,0.5847956,0.5621914,0.50054926,0.3459255,0.5967997,0.49799645,0.346181,0.49081284,0.55142015,0.3354024,0.3749257,0.5679725,0.38374287,0.6309676,0.1810972,0.48152506,0.51013494,0.5411929,0.61351895,0.26435474,0.5255697,0.23009786,0.56179994,0.5365548,0.41748866,0.41631982,0.5106983,0.45147592,0.596607,0.6538009,0.52070266,0.3723816,0.4274044,0.5521919,0.5833191,0.3793567,0.1274949,0.6786494,0.49719194,0.4053732,0.4448077,0.63707364,0.5506869,0.394741,0.652642,0.2842317,0.41530463,0.64619297,0.6670938,0.4357886,0.25234833,0.44123486,0.6351241,0.5230075,1.0
